Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
ecc73d86-43b9-b318-beca-797cc0d9a61e,1950-06-24,,999-89-8507,S99987316,X69808188X,Mr.,Wiley422,Austin578,Weimann465,,,M,white,nonhispanic,M,Middleborough Center  Massachusetts  US,674 Gislason Common,Franklin,Massachusetts,Norfolk County,25021,02038,42.05745993087728,-71.39554597906049,262539.65,606814.48,89351
b57e83ee-f0bc-c3cd-f5d3-5d7a7be4882d,1956-07-15,,999-79-5993,S99929886,X23061096X,Mrs.,Concepción765,Carolina179,Altamirano540,,Angulo494,M,white,hispanic,F,Kingston  Kingston  JM,869 Armstrong Way,Amesbury,Massachusetts,Essex County,25009,01913,42.857341322176154,-70.99305126821011,1314921.66,527336.20,43367
735b2e18-85b3-7169-e054-cd80e9c59135,1994-12-13,,999-95-1542,S99992480,X54236337X,Ms.,Zulema784,Marivel862,Smitham825,,,S,hawaiian,nonhispanic,F,Springfield  Massachusetts  US,985 Goodwin Viaduct,Winthrop,Massachusetts,Suffolk County,25025,02152,42.35816773697633,-70.93902040507068,130794.78,433964.53,75087
8897daf1-9447-0e4a-955e-f0c4765e457e,2011-08-31,,999-77-9817,,,,Connie24,,Pfeffer420,,,,white,nonhispanic,M,Leicester  Massachusetts  US,524 Smith Divide Suite 49,Worcester,Massachusetts,Worcester County,25027,01602,42.29685565224541,-71.77510165823374,19415.75,11705.10,54397
bfea403f-3d3c-5bca-6656-91d39db0bd31,1951-02-09,2004-04-04,999-30-5498,S99984353,X32318022X,Mr.,Cameron381,Jacques50,Durgan499,,,M,black,hispanic,M,Plymouth  Massachusetts  US,562 Grimes Rue Suite 47,Longmeadow,Massachusetts,Hampden County,25013,01106,42.046216474930404,-72.58331238848842,503128.63,287785.66,91943
ad2a163a-c5dd-78eb-cd98-75e24695b3b2,1981-05-09,,999-42-2338,S99910015,X59018697X,Mr.,Shannon293,Mohammed454,Rutherford999,,,S,white,nonhispanic,M,Needham  Massachusetts  US,640 Marvin Dam Unit 37,Greenfield,Massachusetts,Franklin County,25011,01301,42.657472916706624,-72.55227612320715,139410.61,0.00,35500
6af9eb81-ae56-e280-7c5b-9d472b97affc,1972-07-11,,999-95-9702,S99953593,X86164758X,Mr.,Linwood526,Rudolf736,Koelpin146,,,M,black,nonhispanic,M,Fall River  Massachusetts  US,223 Runolfsson Overpass,Hingham,Massachusetts,Plymouth County,25023,02043,42.21878776750471,-70.88904749496659,203542.81,57868.42,963867
2609c8fe-b9d6-35ae-61c4-536420c6ea0a,2020-04-15,,999-37-9167,,,,Kris249,Marquis364,Kshlerin58,,,,white,nonhispanic,M,Taunton  Massachusetts  US,835 Sanford Walk,Sturbridge,Massachusetts,Worcester County,25027,01507,42.06335965271931,-72.12573373997789,3592.71,7458.70,31840
df510a90-e85c-5fd6-fc96-030ec0ec44f5,1995-08-02,,999-29-8057,S99923673,X4101869X,Mrs.,Ofelia194,Fredricka415,Hudson301,,Hoppe518,M,white,nonhispanic,F,Natick  Massachusetts  US,844 Fay Walk,Salem,Massachusetts,Essex County,25009,01970,42.5354334284596,-70.91145267379945,15054.50,669112.19,23201
4ad32ad8-d9e6-fbad-e596-bebad46a7585,1995-06-13,,999-13-9912,S99945087,X72265684X,Mrs.,Meta661,Magda24,Langosh790,,Rowe323,M,white,nonhispanic,F,Boxborough  Massachusetts  US,532 Satterfield Trail Apt 38,Brookline,Massachusetts,Norfolk County,25025,02215,42.28612060232581,-71.13918205638508,14953.13,627670.46,14510
2fd3aded-2e66-d170-1dfd-d7d4128047b3,2002-05-12,,999-83-9614,S99959371,X46479833X,Mr.,Frederic454,Joaquin141,Mayert710,,,,white,nonhispanic,M,Attleboro  Massachusetts  US,211 Pollich Track,Weymouth,Massachusetts,Norfolk County,25021,02190,42.16017279832101,-70.9164967989834,63758.08,81854.46,125168
5419a56d-bb3c-427b-a22e-f51cc803f481,2016-12-30,,999-15-5030,,,,Kermit56,,Muller251,,,,white,nonhispanic,M,Boston  Massachusetts  US,551 Schneider Tunnel,Malden,Massachusetts,Middlesex County,25017,02148,42.39861545201011,-71.01907000835416,20817.42,948.13,107264
305a0adf-c23d-3efd-9cdc-8bbece8b81b0,2022-06-17,,999-19-2278,,,,Winter723,Alysa236,Orn563,,,,white,nonhispanic,F,Holbrook  Massachusetts  US,980 Tillman Terrace,North Westport,Massachusetts,Bristol County,,00000,41.631230602681136,-71.10485565098573,300.00,7200.46,19422
004f6731-bb43-c1a8-ed2d-1091882202ea,1994-09-21,,999-84-4942,S99941295,X29332006X,Mr.,Dean966,Alfredo17,Corwin846,JD,,M,asian,nonhispanic,M,East Harwich  Massachusetts  US,397 Kihn Brook Apt 48,Gloucester,Massachusetts,Essex County,25009,01930,42.60124874673971,-70.70650711578952,7162.82,170774.11,15111
69a9f31f-9d3c-3f8a-aa53-a031a86d3ca0,1999-11-08,,999-30-7577,S99968302,X87080998X,Ms.,Mayme605,Lissette621,Barton704,,,,white,nonhispanic,F,Boston  Massachusetts  US,699 Tillman Park Unit 81,Boston,Massachusetts,Suffolk County,25025,02124,42.303453037655196,-71.12010221574867,6831.39,238780.92,22200
c39594e7-084b-11a0-dd1c-9218abebcd87,2010-02-25,,999-52-6391,,,,Cecelia952,Golden321,Wisozk929,,,,white,nonhispanic,F,Andover  Massachusetts  US,955 Heaney Well,Norton,Massachusetts,Bristol County,,00000,41.986637942359096,-71.18048805102744,64191.66,0.00,61421
bb99b7f7-3517-7a51-126f-5cd3878bcd6f,2002-06-15,,999-50-2787,S99913856,X64406775X,Mr.,Claude750,Ariel183,Schumm995,,,,white,nonhispanic,M,Gill  Massachusetts  US,1084 Schultz Rue Apt 5,Merrimac,Massachusetts,Essex County,,00000,42.882936652509365,-71.05465511105952,5679.23,140884.03,18581
e960fd59-dae1-dc76-744e-3a13b94ceb8f,1951-02-09,2013-12-10,999-59-9543,S99919181,X18905895X,Mr.,Bobby524,Bennie663,Hartmann983,,,D,black,hispanic,M,Norwood  Massachusetts  US,442 Morissette Run,Longmeadow,Massachusetts,Hampden County,25013,01106,42.0488538438891,-72.5461386432738,453606.63,474324.48,91943
38073297-f476-7fee-2ba0-b9e35cf56cf0,1978-04-27,,999-84-3377,S99932857,X86590711X,Ms.,Albertine688,Melanie283,Mills423,,,S,black,nonhispanic,F,Harvard  Massachusetts  US,575 Luettgen Crossroad Apt 83,Boston,Massachusetts,Suffolk County,25025,02129,42.381283756160876,-71.10324740096836,811010.15,968784.05,114027
f6ea2f4b-ed29-33bc-f707-89c2e7713576,2023-04-26,,999-30-8393,,,,Emelina469,,Stracke611,,,,hawaiian,nonhispanic,F,Stoughton  Massachusetts  US,175 Murphy Underpass Suite 35,New Bedford,Massachusetts,Bristol County,25005,02745,41.7034199960224,-70.94807572078669,15350.62,7283.77,98113
8059bceb-47aa-63aa-2c1e-94e8b0ab0ef0,1966-11-02,,999-61-4460,S99953686,X64488145X,Ms.,Daniela614,Alicia629,Rincón417,,,S,white,hispanic,F,Port-au-Prince  Haiti  HT,271 Daniel Gate Apt 84,Newburyport,Massachusetts,Essex County,25009,01951,42.80154991711242,-70.8925692684399,278427.45,1219122.60,29452
7d8fd025-6538-294a-6075-b0bdcb8e2d32,1965-10-21,,999-95-4556,S99972862,X8037533X,Mr.,Earnest658,Ian270,Gaylord332,,,M,white,nonhispanic,M,Monson  Massachusetts  US,406 DuBuque Ferry Unit 82,Blackstone,Massachusetts,Worcester County,,00000,42.01815329325947,-71.50025560409613,168993.54,24893.09,145446
dcd175f3-c6d1-db9b-bcc1-ee7914f17a54,1979-02-02,,999-50-3712,S99970091,X67447928X,Mrs.,Freddie621,,Bergstrom287,,Cole117,M,white,nonhispanic,F,Lincoln  Massachusetts  US,242 Ledner Mall,Newton,Massachusetts,Middlesex County,25017,02466,42.411006937440135,-71.1861334912208,224549.62,264826.97,903284
792238a4-c429-9c99-88bf-1fff28e00acf,1966-07-20,2014-12-05,999-94-3484,S99964879,X82188016X,Mr.,Adam631,Valentin929,Nienow652,,,S,white,nonhispanic,M,North Pembroke  Massachusetts  US,229 Glover Wall,Weymouth,Massachusetts,Norfolk County,25021,02190,42.16908467649276,-70.93512384996085,116182.81,3599.80,94903
bec50ee0-014f-70d5-5f37-1d91abc39594,2017-05-26,,999-53-4942,,,,Stuart913,Nolan344,Crooks415,,,,white,nonhispanic,M,Revere  Massachusetts  US,713 Boyer Run,Leominster,Massachusetts,Worcester County,25027,01420,42.47770308324293,-71.76983095540227,20920.02,1170.26,81228
bc1044cf-84bd-ce0a-a471-f6b119cf6145,1979-10-29,,999-54-7300,S99925562,X68132725X,Mr.,Maurice742,Moises22,Fisher429,,,S,white,nonhispanic,M,Leicester  Massachusetts  US,122 Russel Byway,Fall River,Massachusetts,Bristol County,25005,02723,41.71612519315135,-71.14358816255665,396195.71,332996.71,42678
3548d0a7-26d9-df54-faae-d9bf69a7a7c5,1969-01-14,,999-73-8219,S99916669,X72986349X,Mr.,Angel97,Dominick530,Schultz619,PhD,,S,white,nonhispanic,M,Boston  Massachusetts  US,188 Hoppe Ville Suite 80,West Falmouth,Massachusetts,Barnstable County,25001,02574,41.594522078125884,-70.63660468403657,131555.56,16117.29,93543
567fc02b-192d-df58-1c66-cbc3bd1ce96f,1991-02-06,,999-16-5631,S99991336,X16881713X,Mrs.,Camille85,Mirian768,Lang846,,Ullrich385,M,asian,nonhispanic,F,Medford  Massachusetts  US,789 Will Way Suite 66,Boston,Massachusetts,Suffolk County,25025,02126,42.38650982402841,-71.0083972032082,173722.02,416323.48,43146
21d178b6-bf53-d784-f508-5c47d7d5772c,1985-10-08,2020-12-24,999-70-3251,S99938204,X70769188X,Mr.,Donny470,,Nicolas769,PhD,,S,white,nonhispanic,M,Boston  Massachusetts  US,120 Weber Wynd,Mansfield,Massachusetts,Bristol County,,00000,42.042801854359475,-71.206240691534,114146.13,961933.25,10544
905b4f27-e89b-7bc9-6154-0fe094c52286,1975-05-14,,999-81-6788,S99938274,X28882146X,Mr.,Antione404,,Ebert178,,,M,white,nonhispanic,M,Canton  Massachusetts  US,913 Moen Run,Dartmouth,Massachusetts,Bristol County,,00000,41.53333663864182,-71.00480045141703,7548.37,116616.11,14695
c4a7dc5c-4b5b-fb89-e444-a725d9e63a1c,1951-02-09,1995-07-06,999-43-2009,S99976307,X16109791X,Mr.,Alejandro916,Keith571,Fay398,,,S,black,hispanic,M,Lexington  Massachusetts  US,633 Ritchie Run Apt 16,Longmeadow,Massachusetts,Hampden County,25013,01106,42.03535023654928,-72.57475969464069,375702.90,143919.37,91943
e5374098-b8aa-7f09-e7a4-58da64bc2f0f,2007-03-16,,999-10-2403,S99968115,,,Jake169,Federico589,Gorczany269,,,,white,nonhispanic,M,Longmeadow  Massachusetts  US,484 Johns Manor Suite 60,Northampton,Massachusetts,Hampshire County,25015,01060,42.335470719557456,-72.60867848598588,3890.09,68472.19,9412
c974eba0-9391-f5a3-ed78-f5cd9e4dc6d2,1971-01-30,,999-14-2012,S99952207,X66829859X,Mr.,Royal919,Hubert238,Orn563,,,M,white,nonhispanic,M,Franklin  Massachusetts  US,1012 Ernser Quay Suite 48,Bliss Corner,Massachusetts,Bristol County,,00000,41.62177527202251,-70.92001120227665,184797.27,47662.89,65898
d38925df-a51c-4fe6-ec68-955c4b14a526,1961-11-06,,999-25-6683,S99913131,X25800928X,Ms.,Lenna704,Toya963,Emmerich580,,,S,white,nonhispanic,F,Boston  Massachusetts  US,450 Kemmer Hollow Suite 48,Marlborough,Massachusetts,Middlesex County,25017,01752,42.363992919225986,-71.58270651443698,201103.11,179414.02,169960
004032be-fb6e-d9f1-903d-b0e66d1acbca,1964-03-28,,999-54-6317,S99964608,X71363369X,Mr.,Vance413,Scotty190,Runolfsson901,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,338 Ward Approach,Yarmouth,Massachusetts,Barnstable County,,00000,41.69003293500864,-70.19480090170727,154360.77,30698.72,44173
e979e844-ed9b-4db2-5f94-d7a71f7fba54,1993-02-19,,999-29-8138,S99976627,X44514424X,Mr.,Juan88,Zachery872,Mann644,,,M,white,nonhispanic,M,Saugus  Massachusetts  US,507 Klein Estate Apt 54,Whitman,Massachusetts,Plymouth County,,00000,42.08298788171694,-70.9568702100232,137991.27,509.26,46625
340d983a-9ec2-fcdc-4280-e75d30eec84e,2010-10-11,,999-71-6637,,,,Dominique369,Broderick767,Runolfsson901,,,,white,nonhispanic,M,Berlin  Berlin  DE,814 Wiza Ramp,Gloucester,Massachusetts,Essex County,25009,01930,42.60716394769922,-70.70312923345404,3665.23,24241.89,12467
70cb0e1c-4aac-f654-f5fb-8781716a1766,2008-05-13,,999-88-4912,S99936639,,,Paul232,Velvet616,Heller342,,,,white,nonhispanic,F,Holliston  Massachusetts  US,401 Parisian Heights Unit 99,Plymouth,Massachusetts,Plymouth County,25023,02360,41.87459880670093,-70.63197927026403,3436.78,69372.27,11454
f1bdca02-a8bf-4d83-5f07-17829368858c,1985-10-08,,999-74-6566,S99957985,X51354328X,Mr.,Brad867,Andreas188,Stanton715,MD,,M,white,nonhispanic,M,Granby  Massachusetts  US,563 Schuppe Run,Mansfield,Massachusetts,Bristol County,,00000,42.014155510308356,-71.21057500116054,10199.62,93796.13,10544
efc9a896-936e-7116-dcca-087230118d38,1966-07-20,2018-04-13,999-12-4440,S99927341,X3889790X,Mr.,Ernest565,Joel444,Haley279,,,S,white,nonhispanic,M,Holden  Massachusetts  US,252 Hane Gardens,Weymouth,Massachusetts,Norfolk County,25021,02189,42.13267335668364,-70.90529396902922,545067.03,593753.99,94903
5bfd381c-e020-52d0-4b3a-42b413e5d64e,2000-08-25,,999-83-2209,S99964301,X73277082X,Ms.,Austin578,Evelyne208,Hills818,,,,white,nonhispanic,F,Peabody  Massachusetts  US,1037 Schaefer Viaduct Suite 65,Wilmington,Massachusetts,Middlesex County,25017,01887,42.58247779476268,-71.15713977842302,145022.01,182223.44,144897
76a75005-2d1b-e6aa-2b1f-7f00c741e88c,1991-01-14,,999-50-8978,S99915887,X46137953X,Mrs.,Morgan564,Hillary281,Gutmann970,,Volkman526,M,white,nonhispanic,F,Hudson  Massachusetts  US,320 Brown Stravenue Unit 36,Dalton,Massachusetts,Berkshire County,,00000,42.459693546561994,-73.20099225101912,225231.69,485614.07,140158
0b96338a-11f7-1030-141f-97f5dbf2f5bb,1947-10-17,1985-01-27,999-48-2153,S99961224,X10029575X,Mrs.,Carla633,Luz785,Vélez150,,Sierra982,M,white,hispanic,F,Gaudalajara  Jalisco  MX,707 Oberbrunner Course,Worcester,Massachusetts,Worcester County,25027,01583,42.250482453204754,-71.76983940220072,993463.77,229964.54,82616
34a711ed-b5ac-a452-93a8-6b9dc49a046f,1993-12-17,2021-08-27,999-48-5573,S99999191,X76931787X,Mr.,Luis923,Homero668,Guillen740,,,,asian,hispanic,M,Salisbury  Saint Joseph Parish  DM,586 D'Amore Village,Boston,Massachusetts,Suffolk County,25025,02110,42.335988905304596,-71.01323034427062,8259.04,786464.89,17403
9daf45bb-ae34-3b8b-0d74-b9249dae0b15,1976-01-06,,999-45-7817,S99938457,X42404580X,Mrs.,Shandi937,,Schmeler639,,Miller503,M,white,nonhispanic,F,Needham  Massachusetts  US,701 Blick Way Unit 80,North Brookfield,Massachusetts,Worcester County,25027,01535,42.30585556698403,-72.04335255372702,486022.26,438050.48,111051
1d93c991-df0b-ce76-af95-722de99ed880,1976-11-10,,999-66-4929,S99953466,X50889725X,Mr.,Scotty190,Erin498,Spencer878,,,M,white,nonhispanic,M,Bedford  Massachusetts  US,512 Shields Light,Pembroke,Massachusetts,Plymouth County,,00000,42.10577307749918,-70.77967296380827,7543.15,137615.47,16685
628e7ffc-781b-fca8-7176-a1038726c282,2001-04-14,,999-92-6010,S99913822,X64020743X,Mr.,Rico947,Cyrus914,Nikolaus26,,,,white,nonhispanic,M,Bolton  Massachusetts  US,246 Wiza Meadow,Salem,Massachusetts,Essex County,25009,01907,42.51029816514033,-70.8482625598251,4712.82,59126.18,8916
5d856074-6bd7-2b97-06bf-9aa97a1427e7,1978-12-16,,999-85-6225,S99982683,X37127976X,Mrs.,Earlean804,Birdie301,Watsica258,,Blick895,M,white,nonhispanic,F,South Hadley  Massachusetts  US,490 Orn Ferry,Attleboro,Massachusetts,Bristol County,44007,02861,41.90932764802357,-71.29918268040456,191786.60,236048.03,157124
1bf552e7-f14c-65dc-c0d3-c60c83079e69,1959-01-30,,999-45-3417,S99949293,X52307924X,Mrs.,Deandrea896,Darleen361,Hand679,,Flatley871,M,white,nonhispanic,F,Waltham  Massachusetts  US,376 Windler Ranch Unit 98,Easthampton,Massachusetts,Hampshire County,25015,01027,42.24679356851493,-72.68720217936831,967690.09,170099.10,99743
724b0977-5f06-48b5-0307-b782000a6b43,1969-08-10,,999-58-4586,S99933568,X88878348X,Mr.,Dexter530,Young120,Kunze215,,,D,white,nonhispanic,M,Billerica  Massachusetts  US,258 Walker Trailer,Beverly,Massachusetts,Essex County,25009,01915,42.53176691859693,-70.79891752485499,122470.23,37618.72,53505
c44f9742-4f93-e40b-b09b-4f5624530bd6,1951-02-09,,999-92-4441,S99931581,X51933921X,Mr.,Ambrose149,Lauren941,Yost751,,,M,black,hispanic,M,Marblehead  Massachusetts  US,1028 Runolfsson Lock Suite 38,Longmeadow,Massachusetts,Hampden County,25013,01106,42.08652143626502,-72.54838855449546,840398.01,383141.37,91943
26c63132-f236-233e-05c6-861cb9deaacd,1993-12-17,,999-93-8024,S99982979,X77284177X,Mr.,Pedro316,Lorenzo669,Villarreal550,,,M,asian,hispanic,M,Havana  Havana  CU,568 Rodriguez Ramp,Boston,Massachusetts,Suffolk County,25025,02124,42.30318742160377,-71.06436846189986,7835.76,111680.99,17403
98e3d974-4369-72ee-f3f2-da73ca25c964,1989-06-30,,999-29-1345,S99964646,X34679383X,Mr.,Felipe97,Craig656,Kessler503,,,M,white,nonhispanic,M,South Hadley  Massachusetts  US,900 Crona Haven,Wilbraham,Massachusetts,Hampden County,25013,01095,42.171340036499565,-72.38817927565762,9516.96,657410.13,20017
476ada8f-c412-27de-e074-03b20f1eb48a,1955-02-27,,999-99-4615,S99930101,X17996141X,Mr.,Taylor21,,Corwin846,,,S,white,nonhispanic,M,Newbury  Massachusetts  US,178 Runolfsdottir Manor Suite 51,North Eastham,Massachusetts,Barnstable County,25001,02651,41.83393354835622,-70.04303068138154,573221.26,411831.56,54150
d123198f-5f1a-52c7-967c-37c45d9e84ed,2007-11-07,,999-98-2290,S99929483,,,Domitila545,,Welch179,,,,other,nonhispanic,F,Malden  Massachusetts  US,786 Tromp Rest,Wayland,Massachusetts,Middlesex County,,00000,42.363866695604095,-71.35938917308137,46160.80,7807.81,760266
48a00d09-cf67-96a1-2062-e30910d6af2f,2007-11-22,,999-66-2242,S99948462,,,Kayla528,Moriah648,Mante251,,,,white,nonhispanic,F,Medway  Massachusetts  US,1002 Tremblay Knoll,Boston,Massachusetts,Suffolk County,25025,02127,42.41703316466135,-71.03483002703456,3595.86,66548.37,22365
45beb231-c3f9-22ac-2ef6-95e5a4da37d2,1942-05-21,1999-10-09,999-21-7990,S99933031,X39794069X,Mr.,Kris249,Nicolas769,Kemmer137,,,D,white,nonhispanic,M,Newburyport  Massachusetts  US,1073 Littel Drive Unit 56,Wilmington,Massachusetts,Middlesex County,25017,01887,42.56147065905952,-71.17859105261557,230730.22,650328.98,131241
e0c30720-086b-b60a-3c5d-9cc7efe2e5d8,2009-12-21,,999-72-4898,,,,Peg114,,Lemke654,,,,white,nonhispanic,F,Boston  Massachusetts  US,510 Turner Pathway,Belmont,Massachusetts,Middlesex County,25017,02472,42.42393799152808,-71.19479572718264,62879.18,0.00,47923
488aada2-e738-a8d7-c3a0-b06daedc34f1,1947-10-17,,999-20-8010,S99979728,X20273476X,Mrs.,Manuela585,,Alcala54,,Farías160,M,white,hispanic,F,La Paz  Baja California  MX,356 Goyette Haven,Worcester,Massachusetts,Worcester County,25027,01602,42.26881147231398,-71.84289406831394,830046.06,233625.65,82616
9f5ff058-c246-2da3-3613-dd8019827e97,1965-11-23,,999-89-9286,S99961775,X86292164X,Ms.,Shaquana156,Saturnina961,Tremblay80,,,S,white,nonhispanic,F,Springfield  Massachusetts  US,297 Tremblay Tunnel,Worcester,Massachusetts,Worcester County,25027,01545,42.3275503570892,-71.80518225256411,549571.77,133449.02,69153
63d1a1cc-59d7-8ebc-9634-0c2fce3a6e0e,1991-12-29,,999-74-7899,S99942873,X11669824X,Mr.,Gordon377,,Strosin214,,,S,white,nonhispanic,M,Dudley  Massachusetts  US,585 Hodkiewicz Lane Unit 19,Randolph,Massachusetts,Norfolk County,25021,02368,42.19642731852399,-71.09393010873634,114486.84,9913.78,123752
6caaf6b8-0aaa-34ef-5858-ba36c7cc3412,1941-07-13,,999-46-4815,S99984346,X79655373X,Ms.,Janita977,Janyce124,Parker433,,,S,white,nonhispanic,F,Wakefield  Massachusetts  US,482 Corkery Way,Townsend,Massachusetts,Middlesex County,25017,01469,42.68332687061872,-71.74858527615466,1483611.76,847400.46,90068
544f9364-cd3d-e064-d3c5-3a8d6e750bd7,1966-07-20,,999-62-8849,S99938012,X7873927X,Mr.,Victor265,Carmine137,Huels583,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,282 Pagac Track,Weymouth,Massachusetts,Norfolk County,25021,02188,42.16311996242871,-70.98364510011669,157972.95,252909.57,94903
cc72e03f-4238-c776-f454-86b93a4a27e8,1998-12-22,,999-60-7292,S99981881,X60789548X,Mr.,Alec433,,Hammes673,,,,white,nonhispanic,M,Groton  Massachusetts  US,414 Heller Lock Unit 19,Springfield,Massachusetts,Hampden County,25013,01013,42.093844758511786,-72.60495156014163,49706.39,19161.90,38869
abe2c1a9-7a87-12db-88fa-63569a21e990,1992-08-31,2016-03-29,999-81-1013,S99924103,X79778057X,Mr.,Carey440,Rosario163,Prohaska837,,,,black,nonhispanic,M,Plymouth  Massachusetts  US,151 Bayer Union,Boston,Massachusetts,Suffolk County,25025,02110,42.35860500613404,-71.1130698942027,87824.33,584698.04,129963
179c7d4f-1295-4ed3-3c0a-5c5f872651a9,1979-05-19,,999-98-2778,S99984266,X44008163X,Mrs.,Luisa710,Josefina523,Cardona494,,Razo972,M,white,hispanic,F,La Paz  Baja California  MX,722 Dickens Dam,Reading,Massachusetts,Middlesex County,25017,01867,42.55698370191709,-71.12323988403762,235834.03,40720.34,61295
965c3c01-7abe-af1f-add5-9e55cb865083,2014-04-30,,999-57-4955,,,,Laurence43,Carmine137,Kessler503,,,,black,nonhispanic,M,Marlborough  Massachusetts  US,468 Adams Rapid,South Yarmouth,Massachusetts,Barnstable County,25001,02664,41.64512513420613,-70.20903208687972,14952.68,19292.77,114177
a9288802-65bf-e4e6-d12c-119c97e7b7e9,1988-06-04,,999-97-1428,S99912156,X33069981X,Mr.,Gonzalo160,Christopher407,Hammes673,,,M,asian,nonhispanic,M,Hyderabad  Andhra Pradesh  IN,574 Lowe Mission Unit 45,Stoughton,Massachusetts,Norfolk County,,00000,42.11224969109416,-71.10704620356793,98323.54,24110.68,82650
3990fd4a-198f-410e-a8e9-983050dee805,1980-03-02,,999-43-1220,S99943350,X538627X,Mr.,Moses679,,Feil794,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,820 Weimann Common Suite 93,Marblehead,Massachusetts,Essex County,25009,01945,42.456636314507826,-70.81830651043668,19997.23,793796.77,19114
36edf7a0-5aa8-427f-b7d1-e6fd8f7364f9,1977-08-04,2003-12-18,999-15-2898,S99942469,X34521344X,Mr.,Saul605,Billy698,O'Conner199,,,,white,nonhispanic,M,North Scituate  Massachusetts  US,204 Littel Village,Lynn,Massachusetts,Essex County,25009,01906,42.49443294265618,-70.8905282293282,7136.30,157392.66,6247
